channel,sender,words
dantastic_tv,the_gyro_of_thyme,4
dakotaz,hamlinzleftbuttcheek,10
dantastic_tv,dantasticbot,7
dantastic_tv,faht,2
dantastic_tv,emilthewizard,3
dantastic_tv,biancabellaaus,8
bobross,scummit69g,4
dantastic_tv,x17beats,3
hitch,hitch__bot,13
hitch,vapersbaking,1
hitch,extreme2themax_,34
dantastic_tv,jeffd5,1
dantastic_tv,dantasticbot,35
dantastic_tv,dantasticbot,15
hitch,aphictions,1
hitch,darkheretic,2
dantastic_tv,dantasticbot,6
hitch,topmarkspip,13
hitch,memeej,5
dantastic_tv,btnfoxtv,4
dantastic_tv,x17beats,1
hitch,aphictions,2
hitch,oliviatsayle,1
hitch,david_sanders,4
hitch,thefeelskappaman,4
hitch,hawkster1968,2
hitch,lakesis,8
dantastic_tv,jinxmew,5
dantastic_tv,marc22228,1
dantastic_tv,dantasticbot,32
hitch,dom6991,6
hitch,dom6991,0
dantastic_tv,emilthewizard,8
dantastic_tv,x17beats,3
dantastic_tv,pillarist,4
forsen,hagrid_,2
dantastic_tv,btnfoxtv,6
dantastic_tv,x17beats,4
dakotaz,mryellowwolf1208,8
dantastic_tv,x17beats,1
dakotaz,kryptek__tk,1
dantastic_tv,x17beats,2
dantastic_tv,the_gyro_of_thyme,4
dantastic_tv,marc22228,3
dantastic_tv,dantasticbot,23
dantastic_tv,marc22228,0
dantastic_tv,x17beats,1
dantastic_tv,x17beats,10
dantastic_tv,meatmixer,4
dantastic_tv,emilthewizard,5
dantastic_tv,runlikewalla,3
dantastic_tv,maceprowindu,9
dantastic_tv,dantasticbot,6
dantastic_tv,meatmixer,0
dantastic_tv,jinxmew,11
dantastic_tv,drpiolin,3
dantastic_tv,dantasticbot,24
dantastic_tv,fullmetalchocolate,3
dantastic_tv,vagnur,7
dantastic_tv,wugyeah,4
dantastic_tv,dantasticbot,7
dantastic_tv,x17beats,13
dantastic_tv,jeffd5,1
dantastic_tv,fullmetalchocolate,3
dantastic_tv,jeffd5,5
dantastic_tv,dantasticbot,37
dantastic_tv,biancabellaaus,5
dantastic_tv,biancabellaaus,3
dantastic_tv,emilthewizard,4
dantastic_tv,tahickz,3
dantastic_tv,dantasticbot,22
dantastic_tv,drpiolin,1
dantastic_tv,dantasticbot,34
bobross,channelgorf,9
dantastic_tv,faht,1
dantastic_tv,dantasticbot,11
dantastic_tv,tahickz,3
dantastic_tv,dantasticbot,7
dantastic_tv,vagnur,9
dantastic_tv,faht,3
dantastic_tv,dantasticbot,8
dantastic_tv,biancabellaaus,15
dantastic_tv,biancabellaaus,3
iam_chappie,zilko_,8
dantastic_tv,wugyeah,1
dantastic_tv,tahickz,20
dantastic_tv,x17beats,15
dantastic_tv,wugyeah,9
dantastic_tv,emilthewizard,7
iam_chappie,angrydragon22,2
dantastic_tv,the_gyro_of_thyme,1
dantastic_tv,dantasticbot,6
dantastic_tv,dantasticbot,6
iam_chappie,zilko_,12
hitch,krinklez__,5
hitch,oliviatsayle,6
iam_chappie,doctor7death,1
hitch,vapersbaking,1
hitch,seviy,5
hitch,vapersbaking,1
dantastic_tv,tankeraidenmaster,5
dantastic_tv,the_gyro_of_thyme,3
dantastic_tv,ingan5,1
iam_chappie,ovlbeso,1
dantastic_tv,the_gyro_of_thyme,1
dantastic_tv,ingan5,6
megam0gwai,nereid__,5
megam0gwai,bezi772,2
hitch,dom6991,1
bobross,talann,9
dantastic_tv,icymind,7
megam0gwai,errorash_,7
hitch,jotembruv,2
dantastic_tv,ingan5,5
megam0gwai,soundless_a,14
dantastic_tv,tankeraidenmaster,7
hitch,dbconor,8
megam0gwai,errorash_,5
dantastic_tv,emilthewizard,14
megam0gwai,supaxmugen,7
dantastic_tv,zapplex123,3
iam_chappie,nightbot,2
megam0gwai,supaxmugen,8
hitch,seviy,4
hitch,icrittmypants,8
iam_chappie,doctor7death,7
hitch,extreme2themax_,2
megam0gwai,screamdelic,5
dantastic_tv,tankeraidenmaster,7
hitch,neon_bonez,10
iam_chappie,incogneeto12021,1
iam_chappie,win_fam,4
iam_chappie,koda_marie19,0
hitch,mahcahwaca,12
hitch,ottof1re,1
dantastic_tv,pokifruit,5
dantastic_tv,dantasticbot,23
hitch,mahcahwaca,3
iam_chappie,incogneeto12021,2
hitch,extreme2themax_,9
dantastic_tv,pokifruit,1
dantastic_tv,dantasticbot,34
iam_chappie,saly_likes_blud,1
dantastic_tv,wugyeah,6
iam_chappie,wafflevalley,2
dantastic_tv,hot35boy,0
bobross,sturdybird,3
dantastic_tv,pillarist,2
bobross,gamerwolf4849,1
iam_chappie,snm_kissell,1
iam_chappie,cambiasso,2
megam0gwai,meiyady,6
megam0gwai,cleedow,17
iam_chappie,minnickboi,2
bobross,laukidh,18
iam_chappie,cambiasso,8
bobross,talann,1
iam_chappie,incogneeto12021,1
iam_chappie,funkyjumpymonkey,21
megam0gwai,nereid__,22
megam0gwai,shipwrektyt,1
iam_chappie,incogneeto12021,1
megam0gwai,shipwrektyt,9
megam0gwai,manared,7
megam0gwai,icicle_duelyst,2
megam0gwai,icicle_duelyst,9
megam0gwai,cleedow,8
megam0gwai,real2su,7
megam0gwai,shipwrektyt,10
megam0gwai,icicle_duelyst,1
iam_chappie,americangrilll,17
megam0gwai,cleedow,1
megam0gwai,shipwrektyt,5
iam_chappie,savagesauce17,9
megam0gwai,shipwrektyt,9
megam0gwai,manared,3
megam0gwai,icicle_duelyst,1
iam_chappie,warlockumbra,9
megam0gwai,xenoflame1,9
bobross,dlsmally,5
megam0gwai,real2su,3
megam0gwai,goldeneye_hd,2
iam_chappie,nightbot,19
dantastic_tv,tahickz,3
megam0gwai,skywave_tv,17
dantastic_tv,dantasticbot,6
bobross,gumpwv23,2
megam0gwai,manared,5
dantastic_tv,vagnur,1
megam0gwai,shipwrektyt,7
iam_chappie,savagesauce17,17
iam_chappie,angrydragon22,1
dantastic_tv,tahickz,5
dantastic_tv,tankeraidenmaster,6
megam0gwai,shipwrektyt,8
dantastic_tv,tahickz,1
megam0gwai,icicle_duelyst,0
iam_chappie,incogneeto12021,1
megam0gwai,shipwrektyt,5
megam0gwai,manared,1
megam0gwai,icicle_duelyst,3
dantastic_tv,wugyeah,1
megam0gwai,toppin5,12
megam0gwai,goldeneye_hd,3
iam_chappie,minnickboi,2
dantastic_tv,btnfoxtv,3
megam0gwai,goldeneye_hd,11
megam0gwai,shipwrektyt,11
iam_chappie,nightbot,32
megam0gwai,shipwrektyt,8
iam_chappie,cambiasso,7
megam0gwai,goldeneye_hd,1
iam_chappie,nightbot,4
megam0gwai,gandalf_2077,1
megam0gwai,icicle_duelyst,1
forsen,jamjacjoe,1
megam0gwai,sudo8,1
megam0gwai,manared,3
megam0gwai,soundless_a,14
megam0gwai,manared,1
megam0gwai,jacoblovefood,3
megam0gwai,sudo8,2
megam0gwai,soundless_a,1
iam_chappie,savagesauce17,13
megam0gwai,skywave_tv,4
iam_chappie,incogneeto12021,2
megam0gwai,sudo8,10
bobross,aerii_,1
megam0gwai,nereid__,1
megam0gwai,xsplint3r,18
megam0gwai,attomicus,7
megam0gwai,manared,3
iam_chappie,cambiasso,6
megam0gwai,yung_moolah_,1
megam0gwai,forkarleken,6
megam0gwai,soundless_a,1
megam0gwai,bezi772,7
megam0gwai,pyrestone,8
megam0gwai,puck5566,2
iam_chappie,funkyjumpymonkey,2
megam0gwai,renoncius,1
megam0gwai,nhnf,2
megam0gwai,hempmind,3
megam0gwai,keygee,11
megam0gwai,trilles,1
megam0gwai,coeurenhiver,3
megam0gwai,yung_moolah_,4
megam0gwai,pipas_,13
megam0gwai,forkarleken,3
megam0gwai,attomicus,5
megam0gwai,delatsatlas,2
megam0gwai,kingcool204,3
megam0gwai,soundless_a,3
megam0gwai,xsplint3r,1
megam0gwai,jacoblovefood,17
megam0gwai,renoncius,1
forsen,elegigglesavedmylife,1
megam0gwai,myrrshock,14
megam0gwai,nhnf,5
forsen,alfa21,4
megam0gwai,myrrshock,10
dakotaz,valioes,1
megam0gwai,soundless_a,3
megam0gwai,wallofsilence,8
megam0gwai,myrrshock,6
megam0gwai,nhnf,8
megam0gwai,forkarleken,4
megam0gwai,safewood,15
megam0gwai,manared,5
megam0gwai,penum,5
megam0gwai,attomicus,24
megam0gwai,questmode_bot,33
megam0gwai,ledzeppelingwent,9
megam0gwai,soundless_a,3
megam0gwai,truthfinder,20
megam0gwai,truedawnfm,1
megam0gwai,quphadota,2
megam0gwai,hempmind,5
iam_chappie,angrydragon22,1
iam_chappie,triplc,6
dakotaz,directdash,6
iam_chappie,supermaxgaming,15
forsen,snusbot,12
iam_chappie,capricorn_58,2
forsen,shadowlinkv,26
iam_chappie,nightbot,17
forsen,lonewolfilluminatieyes,1
iam_chappie,angrydragon22,1
iam_chappie,incogneeto12021,2
dakotaz,tenboom_nz,3
iam_chappie,americangrilll,6
iam_chappie,lookitsaimbot,2
iam_chappie,supermaxgaming,10
iam_chappie,nightbot,14
dakotaz,mr_boggins,1
iam_chappie,youaretrash121,9
iam_chappie,nightbot,9
iam_chappie,minnickboi,9
iam_chappie,enraged_playz,10
forsen,neko_87,1
iam_chappie,kidfree47,6
iam_chappie,americangrilll,3
bobross,gatoquadrado,3
iam_chappie,ck_coc,22
iam_chappie,angrydragon22,1
iam_chappie,minnickboi,19
iam_chappie,angrydragon22,1
iam_chappie,nightbot,5
iam_chappie,ck_coc,3
iam_chappie,incogneeto12021,8
iam_chappie,triplc,7
bobross,trinxxy,1
iam_chappie,triplc,0
iam_chappie,nightbot,32
iam_chappie,minnickboi,3
iam_chappie,lookitsaimbot,4
forsen,eivindur,1
bobross,imraphaelll,8
iam_chappie,ck_coc,3
iam_chappie,bogey3311,14
dakotaz,hucky__,5
dakotaz,chrismariotv,2
dakotaz,powerranger222,9
dakotaz,zyllohhh,7
bobross,easy31415,3
dakotaz,nightbot,14
dakotaz,geek_chicc,6
dakotaz,rootbeer3,9
bobross,elidy,2
rdulive,aeorge,2
bobross,squidzocker,9
rdulive,xardes__,2
dakotaz,cheezits_,17
rdulive,superbueb,1
bobross,channelgorf,4
rdulive,jcraiden,8
rdulive,kate707,9
rdulive,solaniumg,10
rdulive,kate707,2
iam_chappie,ace10d,11
iam_chappie,xzcrave,5
iam_chappie,xzcrave,1
dakotaz,blu_ingemann,13
iam_chappie,ace10d,7
iam_chappie,xzcrave,1
iam_chappie,angrydragon22,1
iam_chappie,ace10d,1
dakotaz,trix711,8
iam_chappie,xzcrave,1
rdulive,jcraiden,11
iam_chappie,angrydragon22,1
iam_chappie,zkendroo,6
rdulive,kate707,9
iam_chappie,zkendroo,1
rdulive,superbueb,1
iam_chappie,nightbot,8
iam_chappie,iam_chappie,1
iam_chappie,nightbot,70
rdulive,rdulive,1
iam_chappie,slugsgaming,10
iam_chappie,hothashbrown,1
iam_chappie,nightbot,70
iam_chappie,kidfree47,1
iam_chappie,jarrygg,17
iam_chappie,zkendroo,12
rdulive,dumek,6
iam_chappie,ace10d,23
iam_chappie,slugsgaming,21
iam_chappie,angrydragon22,1
iam_chappie,zilko_,4
iam_chappie,nightbot,19
bobross,holdurnosesmithers,8
dakotaz,ipsychotis,5
iam_chappie,zkendroo,23
iam_chappie,doctor7death,6
iam_chappie,errrico,3
iam_chappie,doctor7death,3
dakotaz,talon2400,1
rdulive,kate707,5
rdulive,yobimapi,8
iam_chappie,angrydragon22,1
iam_chappie,nightbot,2
iam_chappie,nightbot,32
iam_chappie,enraged_playz,5
rdulive,loldajoe,2
iam_chappie,ace10d,40
iam_chappie,puss_daddy,2
iam_chappie,kidfree47,1
iam_chappie,jaems_cs,1
iam_chappie,keiths2324,1
iam_chappie,craggle_18,5
rdulive,mof990,5
iam_chappie,unisciousnes,3
iam_chappie,bigmurdo1,1
iam_chappie,coltonslawinski,1
iam_chappie,zikiboaa,4
iam_chappie,hothashbrown,5
iam_chappie,r3c0n_dad,2
iam_chappie,alion4life,4
iam_chappie,1brnttoast1,3
iam_chappie,americangrilll,13
iam_chappie,zikiboaa,2
iam_chappie,unisciousnes,5
iam_chappie,errrico,3
iam_chappie,enraged_playz,9
iam_chappie,ace10d,8
iam_chappie,money304,2
iam_chappie,doctor7death,2
iam_chappie,angrydragon22,2
iam_chappie,bigmurdo1,8
iam_chappie,triplc,4
iam_chappie,triplc,7
iam_chappie,triplc,5
iam_chappie,mordongorey,4
rdulive,inlegend,7
rdulive,phantan304,4
iam_chappie,angrydragon22,9
iam_chappie,zkendroo,3
iam_chappie,enraged_playz,7
iam_chappie,doctor7death,5
iam_chappie,r3c0n_dad,5
iam_chappie,angrydragon22,2
iam_chappie,callmebroda,1
iam_chappie,triplc,6
iam_chappie,ssszan,8
rdulive,mrlexgr,7
iam_chappie,slugsgaming,21
iam_chappie,hothashbrown,6
rdulive,coinstone,11
iam_chappie,zkendroo,2
iam_chappie,shotgunyoass,1
iam_chappie,nightbot,32
rdulive,phantan304,8
iam_chappie,shotgunyoass,2
rdulive,gonzopunchi,10
rdulive,yobimapi,11
iam_chappie,ace10d,6
iam_chappie,xxdilligafxx,3
iam_chappie,zkendroo,1
iam_chappie,puss_daddy,4
iam_chappie,sev1,8
iam_chappie,slugsgaming,17
rdulive,loldajoe,10
iam_chappie,nightbot,8
iam_chappie,zkendroo,10
iam_chappie,hbrady01,20
iam_chappie,zkendroo,1
rdulive,phantan304,17
iam_chappie,ssszan,22
iam_chappie,nightbot,19
iam_chappie,hothashbrown,4
iam_chappie,hothashbrown,2
dakotaz,ipsychotis,6
iam_chappie,nightbot,32
iam_chappie,cousindrew1339,13
bobross,mrspookboy,2
rdulive,streamelements,23
iam_chappie,apraizeme,2
iam_chappie,incogneeto12021,4
iam_chappie,triplc,21
iam_chappie,incogneeto12021,5
iam_chappie,incogneeto12021,6
iam_chappie,incogneeto12021,6
iam_chappie,angrydragon22,3
iam_chappie,angrydragon22,4
iam_chappie,angrydragon22,4
iam_chappie,rsfan1977,5
iam_chappie,angrydragon22,1
iam_chappie,nightbot,14
iam_chappie,incogneeto12021,6
iam_chappie,incogneeto12021,5
bobross,wezzol,1
bobross,christato,1
iam_chappie,angrydragon22,1
iam_chappie,nightbot,9
rdulive,ajax2854,12
iam_chappie,triplc,2
iam_chappie,incogneeto12021,4
iam_chappie,triplc,2
iam_chappie,nightbot,14
iam_chappie,incogneeto12021,4
rdulive,gintokired,3
iam_chappie,angrydragon22,2
rdulive,hs_dyer,22
rdulive,superbueb,1
iam_chappie,triplc,7
iam_chappie,frostyfeces,13
rdulive,streamelements,11
thedgd,nikolaapostolov,0
rdulive,ajax2854,5
rdulive,michaelblue,6
rdulive,steelchiliboy,1
rdulive,emilbrun97,4
rdulive,superbueb,2
rdulive,ajax2854,14
rdulive,rodp69,1
rdulive,xardes__,1
rdulive,cloud9csgg,4
rdulive,yobimapi,2
rdulive,ridian_bg,13
dakotaz,nyaruksa,4
iam_chappie,zee_nick,1
rdulive,mrguwee,7
dakotaz,inf0rmed,6
iam_chappie,angrydragon22,4
iam_chappie,nightbot,17
iam_chappie,final_xg,4
iam_chappie,jdogpin,7
rdulive,rtheeraser,4
iam_chappie,funkyjumpymonkey,3
iam_chappie,errrico,5
iam_chappie,incogneeto12021,2
iam_chappie,triplc,6
iam_chappie,incogneeto12021,1
iam_chappie,1brnttoast1,9
bobross,whyisprinceolitaken,6
iam_chappie,funkyjumpymonkey,9
iam_chappie,nightbot,32
iam_chappie,package900,1
iam_chappie,nightbot,17
iam_chappie,triplc,6
rdulive,nallepalma,1
iam_chappie,funkyjumpymonkey,7
rdulive,streamelements,8
iam_chappie,triplc,2
iam_chappie,triplc,1
rdulive,brputerbaugh83,4
iam_chappie,stoss860420,1
iam_chappie,incogneeto12021,1
iam_chappie,thewright420,2
iam_chappie,ismaelcentenorivera,1
iam_chappie,ismaelcentenorivera,3
iam_chappie,funkyjumpymonkey,3
iam_chappie,errrico,7
iam_chappie,colin219881,4
rdulive,venomancerbaki,4
iam_chappie,nightbot,1
iam_chappie,hothashbrown,1
rdulive,phantan304,14
rdulive,nlghthawkk,7
bobross,whyisprinceolitaken,1
iam_chappie,praiseithard666,15
rdulive,lgd251,3
iam_chappie,praiseithard666,2
iam_chappie,angrydragon22,6
iam_chappie,angrydragon22,3
rdulive,kylefirman,9
rdulive,mrlexgr,1
rdulive,rodeon66,10
rdulive,rodeon66,10
iam_chappie,errrico,1
rdulive,nlghthawkk,4
rdulive,badyacs,6
iam_chappie,maddeezy2525,3
iam_chappie,praiseithard666,15
iam_chappie,dontrell69,4
rdulive,rtheeraser,2
iam_chappie,ragnarwalters,4
iam_chappie,angrydragon22,3
iam_chappie,angrydragon22,3
iam_chappie,angrydragon22,3
rdulive,soyahoy,7
rdulive,nlghthawkk,5
rdulive,neilfps,6
rdulive,mrlexgr,1
iam_chappie,gamercrusher30,1
iam_chappie,lawncrestbol,1
iam_chappie,iamjavvy,1
iam_chappie,nightbot,5
iam_chappie,incogneeto12021,2
iam_chappie,xzcrave,11
iam_chappie,itz_rel0aded,5
iam_chappie,hothashbrown,1
rdulive,ajax2854,2
rdulive,mrguwee,5
rdulive,hustler794,1
rdulive,buisnasd,1
rdulive,phantan304,2
rdulive,phuron,17
rdulive,fugkaksoispistededed,1
rdulive,pffthmgcdrgn,1
rdulive,yenxa,2
iam_chappie,ck_coc,3
rdulive,mrguwee,1
thedgd,genji123x,3
iam_chappie,nightbot,32
rdulive,bogdanm23,4
iam_chappie,xzcrave,6
rdulive,fugkaksoispistededed,1
iam_chappie,xzcrave,2
iam_chappie,ck_coc,1
rdulive,ridian_bg,3
rdulive,nlghthawkk,13
rdulive,lgd251,7
rdulive,yobimapi,6
rdulive,yenxa,6
rdulive,prettiestpony,4
rdulive,phantan304,1
rdulive,beych,6
iam_chappie,ck_coc,4
rdulive,amael96,9
iam_chappie,mnunzi,1
rdulive,nifrodel,3
iam_chappie,itz_mrcake,2
thedgd,genji123x,8
iam_chappie,erod1980,1
iam_chappie,triplc,1
iam_chappie,nightbot,5
iam_chappie,spicychamploo,4
rdulive,kellhus123,8
bobross,bustyems,1
rdulive,yenxa,6
rdulive,hs_dyer,8
rdulive,mrlexgr,4
rdulive,forefather,6
rdulive,phantan304,4
rdulive,hs_dyer,3
iam_chappie,ck_coc,8
rdulive,phantan304,1
iam_chappie,zkendroo,1
iam_chappie,nightbot,70
rdulive,entro003,1
rdulive,yenxa,10
dev1,albatros_ik,3
rdulive,yenxa,3
iam_chappie,erod1980,1
rdulive,pffthmgcdrgn,3
rdulive,entro003,1
rdulive,xxnam,0
iam_chappie,chosen_matty,1
iam_chappie,nightbot,2
dev1,martinhosnedl22,4
dev1,samster1,0
iam_chappie,george_white,4
rdulive,blackww_253,4
rdulive,soyahoy,3
iam_chappie,lawncrestbol,1
dev1,dan1triceps,4
rdulive,yenxa,14
dev1,fiilcs,16
iam_chappie,xzcrave,1
rdulive,hs_dyer,7
rdulive,apeinsupershape,1
dev1,avasty_,2
iam_chappie,george_white,8
rdulive,kellhus123,10
rdulive,yenxa,5
iam_chappie,torack1803,1
rdulive,nabiee,4
iam_chappie,triplc,10
iam_chappie,george_white,2
iam_chappie,george_white,2
dev1,zetcs,7
dakotaz,yonatan_sela,2
rdulive,amael96,4
dev1,vinopicc,17
iam_chappie,triplc,16
rdulive,die3telegion,3
iam_chappie,triplc,4
iam_chappie,kanton8999,3
rdulive,hip3rx,23
rdulive,gswblew321lead,2
rdulive,ktfy,10
rdulive,ktfy,10
iam_chappie,triplc,17
iam_chappie,triplc,3
rdulive,valia11,3
dev1,matyypp,5
iam_chappie,nightbot,32
rdulive,yenxa,3
dev1,srnk0,4
iam_chappie,errrico,1
iam_chappie,nightbot,2
rdulive,blackww_253,4
iam_chappie,chosen_matty,2
rdulive,ktfy,15
dev1,drasks,3
iam_chappie,thetrippinalien,22
dakotaz,dasnorkopsgang,3
rdulive,ktfy,1
iam_chappie,thetrippinalien,3
rdulive,badyacs,4
rdulive,hustler794,3
dev1,fpsssko,6
iam_chappie,erod1980,1
rdulive,nabiee,1
rdulive,yenxa,9
rdulive,yenxa,2
rdulive,ori0ntv,1
dev1,janickaa,3
rdulive,yenxa,5
iam_chappie,zilko_,4
rdulive,corpsepunch,7
iam_chappie,ck_coc,9
dev1,tina818,0
dev1,cooldark_cz,1
dev1,cooldark_cz,1
iam_chappie,triplc,14
dev1,kristynaa19,0
dev1,pekryy,4
iam_chappie,errrico,1
iam_chappie,angrydragon22,2
iam_chappie,thetrippinalien,5
iam_chappie,errrico,3
iam_chappie,angrydragon22,1
iam_chappie,itz_mrcake,3
iam_chappie,angrydragon22,1
rdulive,ktfy,1
dev1,teroooooo,6
rdulive,yenxa,15
iam_chappie,matttask42,1
rdulive,nifrodel,4
iam_chappie,nightbot,2
iam_chappie,kanton8999,1
iam_chappie,final_xg,9
iam_chappie,triplc,10
rdulive,badyacs,2
iam_chappie,xzcrave,6
iam_chappie,nightbot,70
iam_chappie,hothashbrown,2
dev1,lord1k,7
iam_chappie,kanton8999,1
rdulive,entro003,2
iam_chappie,nightbot,19
dev1,nightbot,19
rdulive,yenxa,13
rdulive,ori0ntv,5
iam_chappie,erod1980,1
iam_chappie,mnunzi,6
dev1,nescrope,7
iam_chappie,tyrino_gaming,4
iam_chappie,ck_coc,4
iam_chappie,angrydragon22,1
iam_chappie,errrico,2
iam_chappie,erod1980,4
iam_chappie,cerealg0d,2
dakotaz,eman58840,1
iam_chappie,mnunzi,16
iam_chappie,tyrino_gaming,4
dev1,matusss,3
iam_chappie,lawncrestbol,8
iam_chappie,thetrippinalien,1
iam_chappie,mizerymurkem,6
dev1,mathew109112,10
iam_chappie,mr_checkoutime,2
iam_chappie,mizerymurkem,2
iam_chappie,heyauntiee,2
iam_chappie,minnesotavikings,19
dakotaz,jack_attack0111,7
iam_chappie,just_z0rry,8
iam_chappie,lilpnutheadzay,12
iam_chappie,lilpnutheadzay,5
dev1,avlplayer,4
iam_chappie,jasper89c,8
iam_chappie,thewright420,6
dev1,nescrope,18
dev1,bez_beznyku,1
rdulive,aleximj,7
dev1,avasty_,4
dev1,fpsssko,12
rdulive,xan1982,4
dev1,space_pto,1
dev1,maxx_csgo,5
iam_chappie,errrico,0
dev1,adwarin,1
iam_chappie,triplc,1
iam_chappie,frostyfeces,6
rdulive,kraptine,1
iam_chappie,lilpnutheadzay,11
iam_chappie,triplc,1
dev1,koreanpizzaboy,3
iam_chappie,praiseithard666,3
iam_chappie,nightbot,6
iam_chappie,bobso79,8
dev1,woster,3
iam_chappie,nightbot,32
iam_chappie,chill0uttt,3
rdulive,itstron,2
dev1,matusss,8
dev1,martindavidmolis,4
dev1,bajoooz0rd,10
rdulive,soyahoy,4
rdulive,itstron,3
iam_chappie,ck_coc,5
iam_chappie,thetrippinalien,24
rdulive,twitchviewer1992,4
dev1,thenaxis,7
dev1,bendr0,1
dev1,tfs122,1
dakotaz,llxremixll,4
dev1,iammainn,3
dev1,punisherbj14,2
dev1,haxnamax,5
dev1,mathew109112,3
dev1,radenoff,6
giantwaffle,saltminerdoc,2
giantwaffle,gfqpr1882,1
dev1,mathew109112,7
dev1,dede0099,1
dev1,tfs122,2
dev1,vinopicc,1
dev1,iammainn,1
dev1,pechy16,1
dev1,cooldark_cz,3
dev1,kohinson,1
dev1,r31nn,5
dev1,marrinarcad,8
rdulive,streamelements,4
dev1,tryx513,3
dev1,lkat,3
dev1,marrinarcad,1
rdulive,grognosh2,1
dakotaz,my_snipes,7
iam_chappie,maddeezy2525,16
iam_chappie,mclovin483,7
giantwaffle,thelewdwiener,1
dakotaz,elementdankness,3
dakotaz,xitzwizx,8
dev1,cooldark_cz,1
iam_chappie,chill0uttt,11
dev1,papayaa,3
giantwaffle,saornagain,8
thedgd,joerodman,0
phenomengames,b39se9k,2
thedgd,joerodman,0
dev1,hlinkas,5
dev1,avasty_,6
thedgd,joerodman,0
dev1,martindavidmolis,17
dev1,pvmsk,5
dev1,avasty_,8
dev1,avasty_,8
thedgd,joerodman,0
iam_chappie,thetrippinalien,15
iam_chappie,angrydragon22,3
iam_chappie,angrydragon22,3
phenomengames,vasiliimikhailichenko51,0
phenomengames,bluegayart,0
giantwaffle,drunkornah,3
phenomengames,redkosenpai,0
phenomengames,redkosenpai,0
rdulive,yenxa,6
phenomengames,redkosenpai,3
rdulive,vladislav114,1
phenomengames,egorrr_rr,3
dev1,haxnamax,0
phenomengames,crazywizard0,2
rdulive,streamelements,11
thedgd,joerodman,0
dakotaz,fatmanfalls420,9
phenomengames,nazgul__angmar,0
rdulive,nifrodel,6
thedgd,joerodman,0
rdulive,streamelements,9
phenomengames,bluegayart,3
thedgd,joerodman,0
phenomengames,loopers102,0
phenomengames,redkosenpai,5
dev1,tryx513,1
rdulive,durrok,5
phenomengames,chimera1616,1
giantwaffle,boyashacka,1
rdulive,vtz_blindy,0
dev1,nfko11,3
phenomengames,irnesvaan,0
giantwaffle,uenvyofficial,5
phenomengames,ilyskaaj,0
phenomengames,scamgames,1
phenomengames,chimera1616,1
phenomengames,nekto_v_triko,6
dev1,toby_da_king,8
rdulive,yenxa,13
phenomengames,nightbot,9
phenomengames,goodlesskings,1
phenomengames,redkosenpai,3
phenomengames,lwthegame,1
rdulive,hip3rx,5
dev1,ghosthaxor,2
phenomengames,huyuciy,0
phenomengames,nightbot,4
phenomengames,lopatka_1337,1
dev1,c0c0nut7,3
dev1,nightbot,3
phenomengames,lopatka_1337,2
giantwaffle,myckvalerio,5
dev1,fpsssko,5
phenomengames,egorrr_rr,0
phenomengames,dr_d1ssonance,1
phenomengames,crazywizard0,1
phenomengames,switoi,0
phenomengames,tolstoy123,1
dev1,sithiuz,9
dev1,7luboxxx,2
phenomengames,redkosenpai,3
giantwaffle,razzzzzzzzzz,6
rdulive,streamelements,6
rdulive,nabiee,5
iam_chappie,angrydragon22,1
iam_chappie,thetrippinalien,1
dakotaz,chocolategirlxx,1
iam_chappie,zilko_,1
iam_chappie,taco_0,15
dev1,esunn7,2
iam_chappie,rsfan1977,2
iam_chappie,hothashbrown,3
phenomengames,redkosenpai,3
phenomengames,redkosenpai,3
phenomengames,redkosenpai,3
phenomengames,switoi,0
dakotaz,icantaffordsubs,2
iam_chappie,fin_ess,2
thedgd,joerodman,0
rdulive,nifrodel,1
dev1,prokda,2
phenomengames,kukutii,0
dakotaz,thismof0,2
iam_chappie,taco_0,2
thedgd,joerodman,0
iam_chappie,peterk2k,2
dev1,pauloo1605,2
dakotaz,mxlen5,1
iam_chappie,baelub9521,1
phenomengames,redkosenpai,3
rdulive,inspiredbygreen,6
dakotaz,xxstunner3_16xx,11
iam_chappie,stormzilla2006,42
rdulive,notbillcosby_,3
phenomengames,redkosenpai,3
iam_chappie,fin_ess,1
phenomengames,redkosenpai,3
iam_chappie,chaoswrekz,4
iam_chappie,kill_trip11,1
rdulive,franco_xxx,1
phenomengames,redkosenpai,3
rdulive,xquerbg,1
rdulive,streamelements,6
phenomengames,redkosenpai,3
dev1,escapeiztop,5
phenomengames,crazywizard0,2
iam_chappie,abc1996000,1
iam_chappie,imadankdad,6
phenomengames,redkosenpai,3
iam_chappie,bennunz,1
thedgd,joerodman,0
iam_chappie,bennunz,1
thedgd,joerodman,0
phenomengames,bluegayart,0
phenomengames,nightbot,31
iam_chappie,nightbot,32
dev1,nightbot,18
phenomengames,nekto_v_triko,6
phenomengames,lopatka_1337,0
phenomengames,irnesvaan,0
phenomengames,bluegayart,1
phenomengames,crazywizard0,3
thedgd,joerodman,0
iam_chappie,k1llax96,3
dev1,adwarin,10
dev1,prokda,3
phenomengames,lwthegame,1
phenomengames,redkosenpai,3
phenomengames,switoi,0
rdulive,yenxa,8
phenomengames,lopatka_1337,1
iam_chappie,gasman1017,7
dev1,williamquadriceps,6
dev1,nonesta16,1
thedgd,joerodman,0
